site_id,month,site_name,region,it_load_mw,pue,total_facility_mw,target_power_ready,target_rfs,initial_gpu_count,target_gpu_count,price_per_gpu_hour,power_cost_per_mwh,fixed_opex_monthly,variable_opex_per_gpu_hour,utilization_at_rfs,utilization_mature,months_to_mature,gpu_ramp_months,equity_pct,debt_pct,debt_rate_annual,debt_tenor_years,minimum_equity_first_pct,commissioning,construction_start,design_complete,power_ready,ready_for_service,site_control,scenario,rfs_month,power_gate_open,commissioning_gate_open,rfs_gate_open,capex_usd,gpu_capex_usd,months_since_rfs,utilization,gpu_online,it_load_online_mw,facility_load_online_mw,gpu_hours_available,gpu_hours_sold,price_per_gpu_hour_scenario,revenue_usd,power_mwh,power_cost_usd,fixed_opex_usd,variable_opex_usd,opex_usd,ebitda_usd,equity_draw_usd,debt_draw_usd,interest_during_construction_usd,cash_interest_usd,principal_repayment_usd,ending_debt_balance_usd,debt_service_usd,taxable_income_proxy_usd,cash_tax_usd,operating_cash_flow_usd,unlevered_free_cash_flow_usd,equity_cash_flow_usd,net_cash_flow_post_financing_usd,grant_funding_usd,customer_prepayment_usd,equipment_finance_usd,sponsor_equity_draw_usd,maintenance_capex_usd,cads_usd,dscr,rolling_12m_cads_usd,rolling_12m_debt_service_usd,rolling_12m_dscr,adjusted_equity_cash_flow_usd,capital_stack
S01,2029-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,20,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,119337653.99999999,0.0,,12439069.2,all_equity
S01,2030-01-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,21,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,124755806.1,0.0,,12439069.2,all_equity
S01,2030-02-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,22,0.82,12000,60.0,75.0,8064000,6612480.0,3.5,23143680.0,41328.0,2562336.0,4200000.0,1190246.4,7952582.4,15191097.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191097.6,3797774.4,11393323.2,11393323.2,11393323.2,11393323.2,0.0,0.0,0.0,0.0,462873.60000000003,10930449.6,,129105863.69999999,0.0,,10930449.6,all_equity
S01,2030-03-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,23,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,133319981.99999999,0.0,,12439069.2,all_equity
S01,2030-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,24,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,136815564.0,0.0,,11936196.0,all_equity
S01,2030-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,25,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,139825648.5,0.0,,12439069.2,all_equity
S01,2030-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,26,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,142156036.5,0.0,,11936196.0,all_equity
S01,2030-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,27,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,143962087.2,0.0,,12439069.2,all_equity
S01,2030-08-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,28,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145166120.99999997,0.0,,12439069.2,all_equity
S01,2030-09-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,29,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2030-10-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,30,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2030-11-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,31,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2030-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,32,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-01-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,33,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-02-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,34,0.82,12000,60.0,75.0,8064000,6612480.0,3.5,23143680.0,41328.0,2562336.0,4200000.0,1190246.4,7952582.4,15191097.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15191097.6,3797774.4,11393323.2,11393323.2,11393323.2,11393323.2,0.0,0.0,0.0,0.0,462873.60000000003,10930449.6,,145748718.0,0.0,,10930449.6,all_equity
S01,2031-03-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,35,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-04-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,36,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2031-05-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,37,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-06-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,38,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2031-07-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,39,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-08-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,40,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-09-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,41,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2031-10-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,42,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S01,2031-11-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,43,0.82,12000,60.0,75.0,8640000,7084800.0,3.5,24796800.0,44280.0,2745360.0,4200000.0,1275264.0,8220624.0,16576176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16576176.0,4144044.0,12432132.0,12432132.0,12432132.0,12432132.0,0.0,0.0,0.0,0.0,495936.0,11936196.0,,145748718.0,0.0,,11936196.0,all_equity
S01,2031-12-01,Atlas East,Virginia,60,1.25,75.0,2028-01-01,2028-04-01,0,12000,3.5,62,4200000,0.18,0.25,0.82,18,9,1.0,0.0,0.0,1.0,1.0,2028-02-01,2027-06-01,2027-05-01,2028-01-01,2028-04-01,2027-01-01,base,2028-04-01,True,True,True,0.0,0.0,44,0.82,12000,60.0,75.0,8928000,7320960.0,3.5,25623360.0,45756.0,2836872.0,4200000.0,1317772.8,8354644.8,17268715.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17268715.2,4317178.8,12951536.399999999,12951536.399999999,12951536.399999999,12951536.399999999,0.0,0.0,0.0,0.0,512467.2,12439069.2,,145748718.0,0.0,,12439069.2,all_equity
S02,2027-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,0.0,0.0,-21,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,all_equity
S02,2027-02-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,0.0,0.0,-20,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,all_equity
S02,2027-03-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,0.0,0.0,-19,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,all_equity
S02,2027-04-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,3316390.6445284584,0.0,-18,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3316390.6445284584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3316390.6445284584,-3316390.6445284584,0.0,0.0,0.0,0.0,3316390.6445284584,0.0,0.0,,,,,-3316390.6445284584,all_equity
S02,2027-05-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,17457676.017581023,0.0,-17,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17457676.017581023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17457676.017581023,-17457676.017581023,0.0,0.0,0.0,0.0,17457676.017581023,0.0,0.0,,,,,-17457676.017581023,all_equity
S02,2027-06-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,23670974.224067587,0.0,-16,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23670974.224067587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23670974.224067587,-23670974.224067587,0.0,0.0,0.0,0.0,23670974.224067587,0.0,0.0,,,,,-23670974.224067587,all_equity
S02,2027-07-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,18639894.619459696,0.0,-15,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18639894.619459696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18639894.619459696,-18639894.619459696,0.0,0.0,0.0,0.0,18639894.619459696,0.0,0.0,,,,,-18639894.619459696,all_equity
S02,2027-08-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,13608815.014851812,0.0,-14,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13608815.014851812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13608815.014851812,-13608815.014851812,0.0,0.0,0.0,0.0,13608815.014851812,0.0,0.0,,,,,-13608815.014851812,all_equity
S02,2027-09-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,10466790.882507797,0.0,-13,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10466790.882507797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10466790.882507797,-10466790.882507797,0.0,0.0,0.0,0.0,10466790.882507797,0.0,0.0,,,,,-10466790.882507797,all_equity
S02,2027-10-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,26140636.091857504,0.0,-12,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26140636.091857504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26140636.091857504,-26140636.091857504,0.0,0.0,0.0,0.0,26140636.091857504,0.0,0.0,,,,,-26140636.091857504,all_equity
S02,2027-11-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,44831892.07470498,0.0,-11,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44831892.07470498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44831892.07470498,-44831892.07470498,0.0,0.0,0.0,0.0,44831892.07470498,0.0,0.0,,,,,-44831892.07470498,all_equity
S02,2027-12-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,79370501.65711725,0.0,-10,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79370501.65711725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-79370501.65711725,-79370501.65711725,0.0,0.0,0.0,0.0,79370501.65711725,0.0,0.0,,0.0,0.0,,-79370501.65711725,all_equity
S02,2028-01-01,Atlas Central,Texas,90,1.22,109.8,2028-07-01,2028-10-01,0,18000,3.4,48,5900000,0.17,0.22,0.85,20,12,1.0,0.0,0.0,1.0,1.0,2028-08-01,2027-10-01,2027-09-01,2028-07-01,2028-10-01,2027-04-01,base,2028-10-01,False,False,False,113909111.23952954,0.0,-9,0.0,0,0.0,0.0,0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113909111.23952954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-113909111.23952954,-113909111.23952954,0.0,0.0,0.0,0.0,113909111.23952954,0.0,0.0,,0.0,0.0,,-113909111.23952954,all_equity
